,content,score,Label,CaseFolding,Cleaning,Tokenizing,Stopword Removal,Stemming,dataset_join
121,"Heran dan kecewa sama Spotify ini waktu saya mau bayar paket premium aja selalu ga bisa padahal internet saya bagus² aja. Trus giliran udah bayar dan udah masukin kode PIN Spotify premium buat bayar malah bilang "" UPS, kayaknya pulsa anda tidak cukup."" Buta emang Padahal waktu saya cek pulsa saya masih sisa 60.790 sedangkan harga paket premium nya 54.990. tolong di betulin lagi Napa udah update bukannya bagus malah makin jelek. Ga niat emang ini developer nya, buta banget.",1,Negatif,"heran dan kecewa sama spotify ini waktu saya mau bayar paket premium aja selalu ga bisa padahal internet saya bagus² aja. trus giliran udah bayar dan udah masukin kode pin spotify premium buat bayar malah bilang "" ups, kayaknya pulsa anda tidak cukup."" buta emang padahal waktu saya cek pulsa saya masih sisa 60.790 sedangkan harga paket premium nya 54.990. tolong di betulin lagi napa udah update bukannya bagus malah makin jelek. ga niat emang ini developer nya, buta banget.",heran dan kecewa sama spotify ini waktu saya mau bayar paket premium aja selalu ga bisa padahal internet saya bagus aja  trus giliran udah bayar dan udah masukin kode pin spotify premium buat bayar malah bilang ups  kayaknya pulsa anda tidak cukup buta emang padahal waktu saya cek pulsa saya masih sisa sedangkan harga paket premium nya tolong di betulin lagi napa udah update bukannya bagus malah makin jelek  ga niat emang ini developer nya  buta banget,"['heran', 'dan', 'kecewa', 'sama', 'spotify', 'ini', 'waktu', 'saya', 'mau', 'bayar', 'paket', 'premium', 'aja', 'selalu', 'ga', 'bisa', 'padahal', 'internet', 'saya', 'bagus', 'aja', 'trus', 'giliran', 'udah', 'bayar', 'dan', 'udah', 'masukin', 'kode', 'pin', 'spotify', 'premium', 'buat', 'bayar', 'malah', 'bilang', 'ups', 'kayaknya', 'pulsa', 'anda', 'tidak', 'cukup', 'buta', 'emang', 'padahal', 'waktu', 'saya', 'cek', 'pulsa', 'saya', 'masih', 'sisa', 'sedangkan', 'harga', 'paket', 'premium', 'nya', 'tolong', 'di', 'betulin', 'lagi', 'napa', 'udah', 'update', 'bukannya', 'bagus', 'malah', 'makin', 'jelek', 'ga', 'niat', 'emang', 'ini', 'developer', 'nya', 'buta', 'banget']","['heran', 'kecewa', 'spotify', 'bayar', 'paket', 'premium', 'aja', 'ga', 'internet', 'bagus', 'aja', 'trus', 'giliran', 'udah', 'bayar', 'udah', 'masukin', 'kode', 'pin', 'spotify', 'premium', 'bayar', 'bilang', 'ups', 'kayaknya', 'pulsa', 'buta', 'emang', 'cek', 'pulsa', 'sisa', 'harga', 'paket', 'premium', 'nya', 'tolong', 'betulin', 'napa', 'udah', 'update', 'bagus', 'jelek', 'ga', 'niat', 'emang', 'developer', 'nya', 'buta', 'banget']","['heran', 'kecewa', 'spotify', 'bayar', 'paket', 'premium', 'aja', 'ga', 'internet', 'bagus', 'aja', 'trus', 'gilir', 'udah', 'bayar', 'udah', 'masukin', 'kode', 'pin', 'spotify', 'premium', 'bayar', 'bilang', 'ups', 'kayak', 'pulsa', 'buta', 'emang', 'cek', 'pulsa', 'sisa', 'harga', 'paket', 'premium', 'nya', 'tolong', 'betulin', 'napa', 'udah', 'update', 'bagus', 'jelek', 'ga', 'niat', 'emang', 'developer', 'nya', 'buta', 'banget']",heran kecewa spotify bayar paket premium aja ga internet bagus aja trus gilir udah bayar udah masukin kode pin spotify premium bayar bilang ups kayak pulsa buta emang cek pulsa sisa harga paket premium nya tolong betulin napa udah update bagus jelek ga niat emang developer nya buta banget
122,"Sebenarnya aku suka pake spotify, bisa dengerin lagu diluar aplikasi dan segi tampilan sejauh ini oke. Tapi kok sekarang lagu-lagunya banyak 'tidak dapat memuat lirik' padahal sinyalku bagus dan aplikasinya pun udah terupdate. Semoga pihak spotify segera ngatasin masalah ini ya ಥ⁠_⁠ಥ",4,Positif,"sebenarnya aku suka pake spotify, bisa dengerin lagu diluar aplikasi dan segi tampilan sejauh ini oke. tapi kok sekarang lagu-lagunya banyak 'tidak dapat memuat lirik' padahal sinyalku bagus dan aplikasinya pun udah terupdate. semoga pihak spotify segera ngatasin masalah ini ya ಥ⁠_⁠ಥ",sebenarnya aku suka pake spotify  bisa dengerin lagu diluar aplikasi dan segi tampilan sejauh ini oke  tapi kok sekarang lagu lagunya banyak  tidak dapat memuat lirik  padahal sinyalku bagus dan aplikasinya pun udah terupdate  semoga pihak spotify segera ngatasin masalah ini ya  ,"['sebenarnya', 'aku', 'suka', 'pake', 'spotify', 'bisa', 'dengerin', 'lagu', 'diluar', 'aplikasi', 'dan', 'segi', 'tampilan', 'sejauh', 'ini', 'oke', 'tapi', 'kok', 'sekarang', 'lagu', 'lagunya', 'banyak', 'tidak', 'dapat', 'memuat', 'lirik', 'padahal', 'sinyalku', 'bagus', 'dan', 'aplikasinya', 'pun', 'udah', 'terupdate', 'semoga', 'pihak', 'spotify', 'segera', 'ngatasin', 'masalah', 'ini', 'ya']","['suka', 'pake', 'spotify', 'dengerin', 'lagu', 'diluar', 'aplikasi', 'segi', 'tampilan', 'oke', 'lagu', 'lagunya', 'memuat', 'lirik', 'sinyalku', 'bagus', 'aplikasinya', 'udah', 'terupdate', 'semoga', 'spotify', 'ngatasin', 'ya']","['suka', 'pake', 'spotify', 'dengerin', 'lagu', 'luar', 'aplikasi', 'segi', 'tampil', 'oke', 'lagu', 'lagu', 'muat', 'lirik', 'sinyal', 'bagus', 'aplikasi', 'udah', 'terupdate', 'moga', 'spotify', 'ngatasin', 'ya']",suka pake spotify dengerin lagu luar aplikasi segi tampil oke lagu lagu muat lirik sinyal bagus aplikasi udah terupdate moga spotify ngatasin ya
123,"Tolong beberapa bug seperti lagu yang tiba-tiba terhenti, lirik yang hilang, seringkali error tiba-tiba harus login lagi, kemudian harap adakan fitur dimana kita dapat memilih beberapa lagu sekaligus kedalam daftar putar, daripada harus satu persatu..",4,Positif,"tolong beberapa bug seperti lagu yang tiba-tiba terhenti, lirik yang hilang, seringkali error tiba-tiba harus login lagi, kemudian harap adakan fitur dimana kita dapat memilih beberapa lagu sekaligus kedalam daftar putar, daripada harus satu persatu..",tolong beberapa bug seperti lagu yang tiba tiba terhenti  lirik yang hilang  seringkali error tiba tiba harus login lagi  kemudian harap adakan fitur dimana kita dapat memilih beberapa lagu sekaligus kedalam daftar putar  daripada harus satu persatu,"['tolong', 'beberapa', 'bug', 'seperti', 'lagu', 'yang', 'tiba', 'tiba', 'terhenti', 'lirik', 'yang', 'hilang', 'seringkali', 'error', 'tiba', 'tiba', 'harus', 'login', 'lagi', 'kemudian', 'harap', 'adakan', 'fitur', 'dimana', 'kita', 'dapat', 'memilih', 'beberapa', 'lagu', 'sekaligus', 'kedalam', 'daftar', 'putar', 'daripada', 'harus', 'satu', 'persatu']","['tolong', 'bug', 'lagu', 'terhenti', 'lirik', 'hilang', 'seringkali', 'error', 'login', 'harap', 'adakan', 'fitur', 'dimana', 'memilih', 'lagu', 'kedalam', 'daftar', 'putar', 'persatu']","['tolong', 'bug', 'lagu', 'henti', 'lirik', 'hilang', 'seringkali', 'error', 'login', 'harap', 'adakan', 'fitur', 'mana', 'pilih', 'lagu', 'dalam', 'daftar', 'putar', 'satu']",tolong bug lagu henti lirik hilang seringkali error login harap adakan fitur mana pilih lagu dalam daftar putar satu
124,"Mengapa bintang 4 , kekurangan bintang 1 tak menjadikan Spotify tidak bagus keseluruhan , bagus di sisi penikmat musik , namun kekurangan nya hanya lirik saja, ada yang tidak bisa di tampilkan.mau premium namun alangkah baiknya ada metode byr oleh pulsa atau lainnya, terimakasih Spotify telah menemaniku, dengan musik pilihan yang keren🙏",4,Positif,"mengapa bintang 4 , kekurangan bintang 1 tak menjadikan spotify tidak bagus keseluruhan , bagus di sisi penikmat musik , namun kekurangan nya hanya lirik saja, ada yang tidak bisa di tampilkan.mau premium namun alangkah baiknya ada metode byr oleh pulsa atau lainnya, terimakasih spotify telah menemaniku, dengan musik pilihan yang keren🙏",mengapa bintang kekurangan bintang tak menjadikan spotify tidak bagus keseluruhan bagus di sisi penikmat musik namun kekurangan nya hanya lirik saja  ada yang tidak bisa di tampilkan mau premium namun alangkah baiknya ada metode byr oleh pulsa atau lainnya  terimakasih spotify telah menemaniku  dengan musik pilihan yang keren,"['mengapa', 'bintang', 'kekurangan', 'bintang', 'tak', 'menjadikan', 'spotify', 'tidak', 'bagus', 'keseluruhan', 'bagus', 'di', 'sisi', 'penikmat', 'musik', 'namun', 'kekurangan', 'nya', 'hanya', 'lirik', 'saja', 'ada', 'yang', 'tidak', 'bisa', 'di', 'tampilkan', 'mau', 'premium', 'namun', 'alangkah', 'baiknya', 'ada', 'metode', 'byr', 'oleh', 'pulsa', 'atau', 'lainnya', 'terimakasih', 'spotify', 'telah', 'menemaniku', 'dengan', 'musik', 'pilihan', 'yang', 'keren']","['bintang', 'kekurangan', 'bintang', 'menjadikan', 'spotify', 'bagus', 'bagus', 'sisi', 'penikmat', 'musik', 'kekurangan', 'nya', 'lirik', 'tampilkan', 'premium', 'alangkah', 'baiknya', 'metode', 'byr', 'pulsa', 'terimakasih', 'spotify', 'menemaniku', 'musik', 'pilihan', 'keren']","['bintang', 'kurang', 'bintang', 'jadi', 'spotify', 'bagus', 'bagus', 'sisi', 'nikmat', 'musik', 'kurang', 'nya', 'lirik', 'tampil', 'premium', 'alangkah', 'baik', 'metode', 'byr', 'pulsa', 'terimakasih', 'spotify', 'teman', 'musik', 'pilih', 'keren']",bintang kurang bintang jadi spotify bagus bagus sisi nikmat musik kurang nya lirik tampil premium alangkah baik metode byr pulsa terimakasih spotify teman musik pilih keren
125,"Bagus, tapi iklannya agak gimana :v Bukannya masalahin, cuma kadang waktu lagi enak-enaknya dengerin, tiba-tiba muncul iklan pocong. Otomatis kaget lah :""D Dan juga, lemot. Jadinya sering ku re install.",2,Negatif,"bagus, tapi iklannya agak gimana :v bukannya masalahin, cuma kadang waktu lagi enak-enaknya dengerin, tiba-tiba muncul iklan pocong. otomatis kaget lah :""d dan juga, lemot. jadinya sering ku re install.",bagus  tapi iklannya agak gimana  v bukannya masalahin  cuma kadang waktu lagi enak enaknya dengerin  tiba tiba muncul iklan pocong  otomatis kaget lah d dan juga  lemot  jadinya sering ku re install,"['bagus', 'tapi', 'iklannya', 'agak', 'gimana', 'v', 'bukannya', 'masalahin', 'cuma', 'kadang', 'waktu', 'lagi', 'enak', 'enaknya', 'dengerin', 'tiba', 'tiba', 'muncul', 'iklan', 'pocong', 'otomatis', 'kaget', 'lah', 'd', 'dan', 'juga', 'lemot', 'jadinya', 'sering', 'ku', 're', 'install']","['bagus', 'iklannya', 'gimana', 'v', 'masalahin', 'kadang', 'enak', 'enaknya', 'dengerin', 'muncul', 'iklan', 'pocong', 'otomatis', 'kaget', 'd', 'lemot', 'ku', 're', 'install']","['bagus', 'iklan', 'gimana', 'v', 'masalahin', 'kadang', 'enak', 'enak', 'dengerin', 'muncul', 'iklan', 'pocong', 'otomatis', 'kaget', 'd', 'lot', 'ku', 're', 'install']",bagus iklan gimana v masalahin kadang enak enak dengerin muncul iklan pocong otomatis kaget d lot ku re install
126,"lagunya suka berhenti tiba' dan suaranya kadang suka ga keluar pada detik ke 10 selalu begitu, alhasil tidak ada yang terdengar. dengerin lagu malah gd suaranya, gmna si. tolong dong ini di perbaiki, sangat sangat MENGGANGGU.",3,Negatif,"lagunya suka berhenti tiba' dan suaranya kadang suka ga keluar pada detik ke 10 selalu begitu, alhasil tidak ada yang terdengar. dengerin lagu malah gd suaranya, gmna si. tolong dong ini di perbaiki, sangat sangat mengganggu.",lagunya suka berhenti tiba  dan suaranya kadang suka ga keluar pada detik ke selalu begitu  alhasil tidak ada yang terdengar  dengerin lagu malah gd suaranya  gmna si  tolong dong ini di perbaiki  sangat sangat mengganggu,"['lagunya', 'suka', 'berhenti', 'tiba', 'dan', 'suaranya', 'kadang', 'suka', 'ga', 'keluar', 'pada', 'detik', 'ke', 'selalu', 'begitu', 'alhasil', 'tidak', 'ada', 'yang', 'terdengar', 'dengerin', 'lagu', 'malah', 'gd', 'suaranya', 'gmna', 'si', 'tolong', 'dong', 'ini', 'di', 'perbaiki', 'sangat', 'sangat', 'mengganggu']","['lagunya', 'suka', 'berhenti', 'suaranya', 'kadang', 'suka', 'ga', 'detik', 'alhasil', 'terdengar', 'dengerin', 'lagu', 'gd', 'suaranya', 'gmna', 'si', 'tolong', 'perbaiki', 'mengganggu']","['lagu', 'suka', 'henti', 'suara', 'kadang', 'suka', 'ga', 'detik', 'alhasil', 'dengar', 'dengerin', 'lagu', 'gd', 'suara', 'gmna', 'si', 'tolong', 'baik', 'ganggu']",lagu suka henti suara kadang suka ga detik alhasil dengar dengerin lagu gd suara gmna si tolong baik ganggu
127,"Spotify ini sangat bagus, tetapi kenapa lagu yang diputar selalu melenceng ?? saya ingin mendengarkan lagu dari playlist saya, tapi baru 1 lagu yang selesai, lagu yang diluar playlist yang diputar, mengapa ya ? tolong di perbaiki",4,Positif,"spotify ini sangat bagus, tetapi kenapa lagu yang diputar selalu melenceng ?? saya ingin mendengarkan lagu dari playlist saya, tapi baru 1 lagu yang selesai, lagu yang diluar playlist yang diputar, mengapa ya ? tolong di perbaiki",spotify ini sangat bagus  tetapi kenapa lagu yang diputar selalu melenceng saya ingin mendengarkan lagu dari playlist saya  tapi baru lagu yang selesai  lagu yang diluar playlist yang diputar  mengapa ya tolong di perbaiki,"['spotify', 'ini', 'sangat', 'bagus', 'tetapi', 'kenapa', 'lagu', 'yang', 'diputar', 'selalu', 'melenceng', 'saya', 'ingin', 'mendengarkan', 'lagu', 'dari', 'playlist', 'saya', 'tapi', 'baru', 'lagu', 'yang', 'selesai', 'lagu', 'yang', 'diluar', 'playlist', 'yang', 'diputar', 'mengapa', 'ya', 'tolong', 'di', 'perbaiki']","['spotify', 'bagus', 'lagu', 'diputar', 'melenceng', 'mendengarkan', 'lagu', 'playlist', 'lagu', 'selesai', 'lagu', 'diluar', 'playlist', 'diputar', 'ya', 'tolong', 'perbaiki']","['spotify', 'bagus', 'lagu', 'putar', 'lenceng', 'dengar', 'lagu', 'playlist', 'lagu', 'selesai', 'lagu', 'luar', 'playlist', 'putar', 'ya', 'tolong', 'baik']",spotify bagus lagu putar lenceng dengar lagu playlist lagu selesai lagu luar playlist putar ya tolong baik
128,"Random playlist terlalu membosankan,bahkan terkadang tidak sesuai genre lagu yg paling awal diputar,saya kira setelah premium random playlist bakal lebih baik,ternyata sama saja,track nya diambil dari lagu2 yang pernah kita cari,padahal saya berharap bakal dapat lagu-lagu baru bila pakai random playlist",3,Negatif,"random playlist terlalu membosankan,bahkan terkadang tidak sesuai genre lagu yg paling awal diputar,saya kira setelah premium random playlist bakal lebih baik,ternyata sama saja,track nya diambil dari lagu2 yang pernah kita cari,padahal saya berharap bakal dapat lagu-lagu baru bila pakai random playlist",random playlist terlalu membosankan bahkan terkadang tidak sesuai genre lagu yg paling awal diputar saya kira setelah premium random playlist bakal lebih baik ternyata sama saja track nya diambil dari lagu  yang pernah kita cari padahal saya berharap bakal dapat lagu lagu baru bila pakai random playlist,"['random', 'playlist', 'terlalu', 'membosankan', 'bahkan', 'terkadang', 'tidak', 'sesuai', 'genre', 'lagu', 'yg', 'paling', 'awal', 'diputar', 'saya', 'kira', 'setelah', 'premium', 'random', 'playlist', 'bakal', 'lebih', 'baik', 'ternyata', 'sama', 'saja', 'track', 'nya', 'diambil', 'dari', 'lagu', 'yang', 'pernah', 'kita', 'cari', 'padahal', 'saya', 'berharap', 'bakal', 'dapat', 'lagu', 'lagu', 'baru', 'bila', 'pakai', 'random', 'playlist']","['random', 'playlist', 'membosankan', 'terkadang', 'sesuai', 'genre', 'lagu', 'yg', 'diputar', 'premium', 'random', 'playlist', 'track', 'nya', 'diambil', 'lagu', 'cari', 'berharap', 'lagu', 'lagu', 'pakai', 'random', 'playlist']","['random', 'playlist', 'bosan', 'terkadang', 'sesuai', 'genre', 'lagu', 'yg', 'putar', 'premium', 'random', 'playlist', 'track', 'nya', 'ambil', 'lagu', 'cari', 'harap', 'lagu', 'lagu', 'pakai', 'random', 'playlist']",random playlist bosan terkadang sesuai genre lagu yg putar premium random playlist track nya ambil lagu cari harap lagu lagu pakai random playlist
129,"udh mau sebulan lebih masalah ini ga selesai selesai, ni aplikasi iklan nya byak bgt, giliran gua mau langganan beli premium malah gagal mulu, kek mau lu apaan sih anj. gua mau beli premium tapi gagal mulu eror mulu koneksi jelek, padahal jaringan gua bagus² aja wifi gua lancar, gua buka apk lain lancar² aja, giliran mau langganan spotify malah ga bisa.. KOCAKKKKKKKKK",1,Negatif,"udh mau sebulan lebih masalah ini ga selesai selesai, ni aplikasi iklan nya byak bgt, giliran gua mau langganan beli premium malah gagal mulu, kek mau lu apaan sih anj. gua mau beli premium tapi gagal mulu eror mulu koneksi jelek, padahal jaringan gua bagus² aja wifi gua lancar, gua buka apk lain lancar² aja, giliran mau langganan spotify malah ga bisa.. kocakkkkkkkkk",udh mau sebulan lebih masalah ini ga selesai selesai  ni aplikasi iklan nya byak bgt  giliran gua mau langganan beli premium malah gagal mulu  kek mau lu apaan sih anj  gua mau beli premium tapi gagal mulu eror mulu koneksi jelek  padahal jaringan gua bagus aja wifi gua lancar  gua buka apk lain lancar aja  giliran mau langganan spotify malah ga bisa kocak,"['udh', 'mau', 'sebulan', 'lebih', 'masalah', 'ini', 'ga', 'selesai', 'selesai', 'ni', 'aplikasi', 'iklan', 'nya', 'byak', 'bgt', 'giliran', 'gua', 'mau', 'langganan', 'beli', 'premium', 'malah', 'gagal', 'mulu', 'kek', 'mau', 'lu', 'apaan', 'sih', 'anj', 'gua', 'mau', 'beli', 'premium', 'tapi', 'gagal', 'mulu', 'eror', 'mulu', 'koneksi', 'jelek', 'padahal', 'jaringan', 'gua', 'bagus', 'aja', 'wifi', 'gua', 'lancar', 'gua', 'buka', 'apk', 'lain', 'lancar', 'aja', 'giliran', 'mau', 'langganan', 'spotify', 'malah', 'ga', 'bisa', 'kocak']","['udh', 'sebulan', 'ga', 'selesai', 'selesai', 'ni', 'aplikasi', 'iklan', 'nya', 'byak', 'bgt', 'giliran', 'gua', 'langganan', 'beli', 'premium', 'gagal', 'mulu', 'kek', 'lu', 'sih', 'anj', 'gua', 'beli', 'premium', 'gagal', 'mulu', 'eror', 'mulu', 'koneksi', 'jelek', 'jaringan', 'gua', 'bagus', 'aja', 'wifi', 'gua', 'lancar', 'gua', 'buka', 'apk', 'lancar', 'aja', 'giliran', 'langganan', 'spotify', 'ga', 'kocak']","['udh', 'bulan', 'ga', 'selesai', 'selesai', 'ni', 'aplikasi', 'iklan', 'nya', 'byak', 'bgt', 'gilir', 'gua', 'langgan', 'beli', 'premium', 'gagal', 'mulu', 'kek', 'lu', 'sih', 'anj', 'gua', 'beli', 'premium', 'gagal', 'mulu', 'eror', 'mulu', 'koneksi', 'jelek', 'jaring', 'gua', 'bagus', 'aja', 'wifi', 'gua', 'lancar', 'gua', 'buka', 'apk', 'lancar', 'aja', 'gilir', 'langgan', 'spotify', 'ga', 'kocak']",udh bulan ga selesai selesai ni aplikasi iklan nya byak bgt gilir gua langgan beli premium gagal mulu kek lu sih anj gua beli premium gagal mulu eror mulu koneksi jelek jaring gua bagus aja wifi gua lancar gua buka apk lancar aja gilir langgan spotify ga kocak
130,"Semakin kesiniii kurang sukaa sama spotify, karenaa banyakk pembaruan yg lebih bisa digunakan ke pengguna premium, sedangkan yg pengguna biasa malah makin berkurang aksesnya untuk bisa pakai spotify, banyak lirik lagu yg ga bisaa dilihatt :) iklan jugaaa banyak banget kira-kira 4 atau 5 lagu habis itu iklan :)",3,Negatif,"semakin kesiniii kurang sukaa sama spotify, karenaa banyakk pembaruan yg lebih bisa digunakan ke pengguna premium, sedangkan yg pengguna biasa malah makin berkurang aksesnya untuk bisa pakai spotify, banyak lirik lagu yg ga bisaa dilihatt :) iklan jugaaa banyak banget kira-kira 4 atau 5 lagu habis itu iklan :)",semakin kesini kurang sukaa sama spotify  karenaa banyakk pembaruan yg lebih bisa digunakan ke pengguna premium  sedangkan yg pengguna biasa malah makin berkurang aksesnya untuk bisa pakai spotify  banyak lirik lagu yg ga bisaa dilihatt iklan juga banyak banget kira kira atau lagu habis itu iklan,"['semakin', 'kesini', 'kurang', 'sukaa', 'sama', 'spotify', 'karenaa', 'banyakk', 'pembaruan', 'yg', 'lebih', 'bisa', 'digunakan', 'ke', 'pengguna', 'premium', 'sedangkan', 'yg', 'pengguna', 'biasa', 'malah', 'makin', 'berkurang', 'aksesnya', 'untuk', 'bisa', 'pakai', 'spotify', 'banyak', 'lirik', 'lagu', 'yg', 'ga', 'bisaa', 'dilihatt', 'iklan', 'juga', 'banyak', 'banget', 'kira', 'kira', 'atau', 'lagu', 'habis', 'itu', 'iklan']","['kesini', 'sukaa', 'spotify', 'karenaa', 'banyakk', 'pembaruan', 'yg', 'pengguna', 'premium', 'yg', 'pengguna', 'berkurang', 'aksesnya', 'pakai', 'spotify', 'lirik', 'lagu', 'yg', 'ga', 'bisaa', 'dilihatt', 'iklan', 'banget', 'lagu', 'habis', 'iklan']","['kesini', 'sukaa', 'spotify', 'karenaa', 'banyakk', 'baru', 'yg', 'guna', 'premium', 'yg', 'guna', 'kurang', 'akses', 'pakai', 'spotify', 'lirik', 'lagu', 'yg', 'ga', 'bisaa', 'dilihatt', 'iklan', 'banget', 'lagu', 'habis', 'iklan']",kesini sukaa spotify karenaa banyakk baru yg guna premium yg guna kurang akses pakai spotify lirik lagu yg ga bisaa dilihatt iklan banget lagu habis iklan
